agency_cd,site_no,Month,Day,Year,Time,Discharge,Qualification
USGS,5082500,9,4,2012,0:00,929,A
USGS,5082500,9,5,2012,0:00,919,A
USGS,5082500,9,6,2012,0:00,944,A
USGS,5082500,9,7,2012,0:00,953,A
USGS,5082500,9,8,2012,0:00,916,A
USGS,5082500,9,9,2012,0:00,928,A
USGS,5082500,9,10,2012,0:00,916,A
USGS,5082500,9,11,2012,0:00,889,A
USGS,5082500,9,12,2012,0:00,870,A
USGS,5082500,9,13,2012,0:00,835,A
USGS,5082500,9,14,2012,0:00,812,A
USGS,5082500,9,15,2012,0:00,805,A
USGS,5082500,9,16,2012,0:00,802,A
USGS,5082500,9,17,2012,0:00,811,A
USGS,5082500,9,18,2012,0:00,816,A
USGS,5082500,9,19,2012,0:00,788,A
USGS,5082500,9,20,2012,0:00,815,A
USGS,5082500,9,21,2012,0:00,803,A
USGS,5082500,9,22,2012,0:00,827,A
USGS,5082500,9,23,2012,0:00,839,A
USGS,5082500,9,24,2012,0:00,830,A
USGS,5082500,9,25,2012,0:00,834,A
USGS,5082500,9,26,2012,0:00,835,A
USGS,5082500,9,27,2012,0:00,825,A
USGS,5082500,9,28,2012,0:00,805,A
USGS,5082500,9,29,2012,0:00,804,A
USGS,5082500,9,30,2012,0:00,789,A
USGS,5082500,10,1,2012,0:00,782,A
USGS,5082500,10,2,2012,0:00,784,A
USGS,5082500,10,3,2012,0:00,727,A
USGS,5082500,10,4,2012,0:00,768,A
USGS,5082500,10,5,2012,0:00,762,A
USGS,5082500,10,6,2012,0:00,773,A
USGS,5082500,10,7,2012,0:00,778,A
USGS,5082500,10,8,2012,0:00,798,A
USGS,5082500,10,9,2012,0:00,816,A
USGS,5082500,10,10,2012,0:00,810,A
USGS,5082500,10,11,2012,0:00,784,A
USGS,5082500,10,12,2012,0:00,806,A
USGS,5082500,10,13,2012,0:00,775,A
USGS,5082500,10,14,2012,0:00,804,A
USGS,5082500,10,15,2012,0:00,824,A
USGS,5082500,10,16,2012,0:00,803,A
USGS,5082500,10,17,2012,0:00,844,A
USGS,5082500,10,18,2012,0:00,892,A
USGS,5082500,10,19,2012,0:00,1010,A
USGS,5082500,10,20,2012,0:00,1080,A
USGS,5082500,10,21,2012,0:00,1130,A
USGS,5082500,10,22,2012,0:00,1120,A
USGS,5082500,10,23,2012,0:00,1120,A
USGS,5082500,10,24,2012,0:00,1060,A
USGS,5082500,10,25,2012,0:00,1010,A
USGS,5082500,10,26,2012,0:00,1030,A
USGS,5082500,10,27,2012,0:00,1030,A
USGS,5082500,10,28,2012,0:00,972,A
USGS,5082500,10,29,2012,0:00,938,A
USGS,5082500,10,30,2012,0:00,917,A
USGS,5082500,10,31,2012,0:00,883,A
USGS,5082500,11,1,2012,0:00,875,A
USGS,5082500,11,2,2012,0:00,889,A
USGS,5082500,11,3,2012,0:00,901,A
USGS,5082500,11,4,2012,0:00,909,A
USGS,5082500,11,5,2012,0:00,940,A
USGS,5082500,11,6,2012,0:00,942,A
USGS,5082500,11,7,2012,0:00,976,A
USGS,5082500,11,8,2012,0:00,992,A
USGS,5082500,11,9,2012,0:00,1070,A
USGS,5082500,11,10,2012,0:00,1120,A
USGS,5082500,11,11,2012,0:00,1160,A
USGS,5082500,11,12,2012,0:00,1130,A
USGS,5082500,11,13,2012,0:00,1040,A
USGS,5082500,11,14,2012,0:00,1030,A
USGS,5082500,11,15,2012,0:00,1150,A
USGS,5082500,11,16,2012,0:00,1090,A
USGS,5082500,11,17,2012,0:00,1130,A
USGS,5082500,11,18,2012,0:00,1270,A
USGS,5082500,11,19,2012,0:00,1280,A
USGS,5082500,11,20,2012,0:00,1310,A
USGS,5082500,11,21,2012,0:00,1350,A
USGS,5082500,11,22,2012,0:00,1330,A
USGS,5082500,11,23,2012,0:00,1100,A:e
USGS,5082500,11,24,2012,0:00,850,A:e
USGS,5082500,11,25,2012,0:00,640,A:e
USGS,5082500,11,26,2012,0:00,560,A:e
USGS,5082500,11,27,2012,0:00,615,A:e
USGS,5082500,11,28,2012,0:00,775,A:e
USGS,5082500,11,29,2012,0:00,835,A:e
USGS,5082500,11,30,2012,0:00,805,A:e
USGS,5082500,12,1,2012,0:00,780,A:e
USGS,5082500,12,2,2012,0:00,815,A:e
USGS,5082500,12,3,2012,0:00,850,A:e
USGS,5082500,12,4,2012,0:00,900,A:e
USGS,5082500,12,5,2012,0:00,910,A:e
USGS,5082500,12,6,2012,0:00,920,A:e
USGS,5082500,12,7,2012,0:00,880,A:e
USGS,5082500,12,8,2012,0:00,800,A:e
USGS,5082500,12,9,2012,0:00,770,A:e
USGS,5082500,12,10,2012,0:00,710,A:e
USGS,5082500,12,11,2012,0:00,670,A:e
USGS,5082500,12,12,2012,0:00,675,A:e
USGS,5082500,12,13,2012,0:00,680,A:e
USGS,5082500,12,14,2012,0:00,690,A:e
USGS,5082500,12,15,2012,0:00,700,A:e
USGS,5082500,12,16,2012,0:00,670,A:e
USGS,5082500,12,17,2012,0:00,650,A:e
USGS,5082500,12,18,2012,0:00,640,A:e
USGS,5082500,12,19,2012,0:00,650,A:e
USGS,5082500,12,20,2012,0:00,660,A:e
USGS,5082500,12,21,2012,0:00,670,A:e
USGS,5082500,12,22,2012,0:00,670,A:e
USGS,5082500,12,23,2012,0:00,670,A:e
USGS,5082500,12,24,2012,0:00,670,A:e
USGS,5082500,12,25,2012,0:00,660,A:e
USGS,5082500,12,26,2012,0:00,645,A:e
USGS,5082500,12,27,2012,0:00,617,A:e
USGS,5082500,12,28,2012,0:00,602,A:e
USGS,5082500,12,29,2012,0:00,595,A:e
USGS,5082500,12,30,2012,0:00,596,A:e
USGS,5082500,12,31,2012,0:00,596,A:e
USGS,5082500,1,1,2013,0:00,597,A:e
USGS,5082500,1,2,2013,0:00,589,A:e
USGS,5082500,1,3,2013,0:00,588,A:e
USGS,5082500,1,4,2013,0:00,569,A:e
USGS,5082500,1,5,2013,0:00,567,A:e
USGS,5082500,1,6,2013,0:00,574,A:e
USGS,5082500,1,7,2013,0:00,572,A:e
USGS,5082500,1,8,2013,0:00,582,A:e
USGS,5082500,1,9,2013,0:00,593,A:e
USGS,5082500,1,10,2013,0:00,593,A:e
USGS,5082500,1,11,2013,0:00,594,A:e
USGS,5082500,1,12,2013,0:00,598,A:e
USGS,5082500,1,13,2013,0:00,598,A:e
USGS,5082500,1,14,2013,0:00,593,A:e
USGS,5082500,1,15,2013,0:00,595,A:e
USGS,5082500,1,16,2013,0:00,596,A:e
USGS,5082500,1,17,2013,0:00,599,A:e
USGS,5082500,1,18,2013,0:00,596,A:e
USGS,5082500,1,19,2013,0:00,594,A:e
USGS,5082500,1,20,2013,0:00,582,A:e
USGS,5082500,1,21,2013,0:00,582,A:e
USGS,5082500,1,22,2013,0:00,573,A:e
USGS,5082500,1,23,2013,0:00,573,A:e
USGS,5082500,1,24,2013,0:00,573,A:e
USGS,5082500,1,25,2013,0:00,573,A:e
USGS,5082500,1,26,2013,0:00,545,A:e
USGS,5082500,1,27,2013,0:00,547,A:e
USGS,5082500,1,28,2013,0:00,547,A:e
USGS,5082500,1,29,2013,0:00,517,A:e
USGS,5082500,1,30,2013,0:00,514,A:e
USGS,5082500,1,31,2013,0:00,528,A:e
USGS,5082500,2,1,2013,0:00,545,A:e
USGS,5082500,2,2,2013,0:00,560,A:e
USGS,5082500,2,3,2013,0:00,570,A:e
USGS,5082500,2,4,2013,0:00,580,A:e
USGS,5082500,2,5,2013,0:00,600,A:e
USGS,5082500,2,6,2013,0:00,610,A:e
USGS,5082500,2,7,2013,0:00,625,A:e
USGS,5082500,2,8,2013,0:00,630,A:e
USGS,5082500,2,9,2013,0:00,635,A:e
USGS,5082500,2,10,2013,0:00,640,A:e
USGS,5082500,2,11,2013,0:00,640,A:e
USGS,5082500,2,12,2013,0:00,640,A:e
USGS,5082500,2,13,2013,0:00,638,A:e
USGS,5082500,2,14,2013,0:00,619,A:e
USGS,5082500,2,15,2013,0:00,618,A:e
USGS,5082500,2,16,2013,0:00,632,A:e
USGS,5082500,2,17,2013,0:00,621,A:e
USGS,5082500,2,18,2013,0:00,617,A:e
USGS,5082500,2,19,2013,0:00,616,A:e
USGS,5082500,2,20,2013,0:00,624,A:e
USGS,5082500,2,21,2013,0:00,644,A:e
USGS,5082500,2,22,2013,0:00,669,A:e
USGS,5082500,2,23,2013,0:00,675,A:e
USGS,5082500,2,24,2013,0:00,684,A:e
USGS,5082500,2,25,2013,0:00,691,A:e
USGS,5082500,2,26,2013,0:00,692,A:e
USGS,5082500,2,27,2013,0:00,692,A:e
USGS,5082500,2,28,2013,0:00,692,A:e
USGS,5082500,3,1,2013,0:00,692,A:e
USGS,5082500,3,2,2013,0:00,713,A:e
USGS,5082500,3,3,2013,0:00,747,A:e
USGS,5082500,3,4,2013,0:00,777,A:e
USGS,5082500,3,5,2013,0:00,802,A:e
USGS,5082500,3,6,2013,0:00,802,A:e
USGS,5082500,3,7,2013,0:00,800,A:e
USGS,5082500,3,8,2013,0:00,795,A:e
USGS,5082500,3,9,2013,0:00,800,A:e
USGS,5082500,3,10,2013,0:00,820,A:e
USGS,5082500,3,11,2013,0:00,845,A:e
USGS,5082500,3,12,2013,0:00,940,A:e
USGS,5082500,3,13,2013,0:00,980,A:e
USGS,5082500,3,14,2013,0:00,1000,A:e
USGS,5082500,3,15,2013,0:00,1070,A:e
USGS,5082500,3,16,2013,0:00,1180,A:e
USGS,5082500,3,17,2013,0:00,1300,A:e
USGS,5082500,3,18,2013,0:00,1350,A:e
USGS,5082500,3,19,2013,0:00,1380,A:e
USGS,5082500,3,20,2013,0:00,1400,A:e
USGS,5082500,3,21,2013,0:00,1450,A:e
USGS,5082500,3,22,2013,0:00,1470,A:e
USGS,5082500,3,23,2013,0:00,1500,A:e
USGS,5082500,3,24,2013,0:00,1520,A:e
USGS,5082500,3,25,2013,0:00,1550,A:e
USGS,5082500,3,26,2013,0:00,1600,A:e
USGS,5082500,3,27,2013,0:00,1600,A:e
USGS,5082500,3,28,2013,0:00,1630,A:e
USGS,5082500,3,29,2013,0:00,1650,A:e
USGS,5082500,3,30,2013,0:00,1680,A:e
USGS,5082500,3,31,2013,0:00,1720,A:e
USGS,5082500,4,1,2013,0:00,1740,A:e
USGS,5082500,4,2,2013,0:00,1740,A:e
USGS,5082500,4,3,2013,0:00,1740,A:e
USGS,5082500,4,4,2013,0:00,1750,A:e
USGS,5082500,4,5,2013,0:00,1750,A:e
USGS,5082500,4,6,2013,0:00,1770,A:e
USGS,5082500,4,7,2013,0:00,1800,A:e
USGS,5082500,4,8,2013,0:00,1810,A:e
USGS,5082500,4,9,2013,0:00,1820,A:e
USGS,5082500,4,10,2013,0:00,1850,A:e
USGS,5082500,4,11,2013,0:00,1880,A:e
USGS,5082500,4,12,2013,0:00,1890,A:e
USGS,5082500,4,13,2013,0:00,1900,A:e
USGS,5082500,4,14,2013,0:00,1910,A:e
USGS,5082500,4,15,2013,0:00,1930,A:e
USGS,5082500,4,16,2013,0:00,1960,A:e
USGS,5082500,4,17,2013,0:00,2040,A:e
USGS,5082500,4,18,2013,0:00,2190,A:e
USGS,5082500,4,19,2013,0:00,2400,A:e
USGS,5082500,4,20,2013,0:00,3000,A:e
USGS,5082500,4,21,2013,0:00,3630,A:e
USGS,5082500,4,22,2013,0:00,4990,A:e
USGS,5082500,4,23,2013,0:00,7280,A:e
USGS,5082500,4,24,2013,0:00,12100,A:e
USGS,5082500,4,25,2013,0:00,17100,A:e
USGS,5082500,4,26,2013,0:00,21900,A:e
USGS,5082500,4,27,2013,0:00,28600,A:e
USGS,5082500,4,28,2013,0:00,36300,A
USGS,5082500,4,29,2013,0:00,40900,A
USGS,5082500,4,30,2013,0:00,43300,A
USGS,5082500,5,1,2013,0:00,43000,A
USGS,5082500,5,2,2013,0:00,40500,A
USGS,5082500,5,3,2013,0:00,37700,A
USGS,5082500,5,4,2013,0:00,34900,A
USGS,5082500,5,5,2013,0:00,32600,A
USGS,5082500,5,6,2013,0:00,30400,A
USGS,5082500,5,7,2013,0:00,28100,A
USGS,5082500,5,8,2013,0:00,25800,A
USGS,5082500,5,9,2013,0:00,23800,A
USGS,5082500,5,10,2013,0:00,21900,A
USGS,5082500,5,11,2013,0:00,19600,A
USGS,5082500,5,12,2013,0:00,16700,A
USGS,5082500,5,13,2013,0:00,13500,A
USGS,5082500,5,14,2013,0:00,11100,A
USGS,5082500,5,15,2013,0:00,9530,A
USGS,5082500,5,16,2013,0:00,8580,A
USGS,5082500,5,17,2013,0:00,8170,A
USGS,5082500,5,18,2013,0:00,8210,A
USGS,5082500,5,19,2013,0:00,9000,A
USGS,5082500,5,20,2013,0:00,8790,A
USGS,5082500,5,21,2013,0:00,9030,A
USGS,5082500,5,22,2013,0:00,13500,A
USGS,5082500,5,23,2013,0:00,15900,A
USGS,5082500,5,24,2013,0:00,16700,A
USGS,5082500,5,25,2013,0:00,16400,A
USGS,5082500,5,26,2013,0:00,15600,A
USGS,5082500,5,27,2013,0:00,14800,A
USGS,5082500,5,28,2013,0:00,13700,A
USGS,5082500,5,29,2013,0:00,12500,A
USGS,5082500,5,30,2013,0:00,11100,A
USGS,5082500,5,31,2013,0:00,10500,A
USGS,5082500,6,1,2013,0:00,12700,A
USGS,5082500,6,2,2013,0:00,14400,A
USGS,5082500,6,3,2013,0:00,14200,A
USGS,5082500,6,4,2013,0:00,13000,A
USGS,5082500,6,5,2013,0:00,11900,A
USGS,5082500,6,6,2013,0:00,11000,A
USGS,5082500,6,7,2013,0:00,10600,A
USGS,5082500,6,8,2013,0:00,10200,A
USGS,5082500,6,9,2013,0:00,9850,A
USGS,5082500,6,10,2013,0:00,9250,A
USGS,5082500,6,11,2013,0:00,8520,A
USGS,5082500,6,12,2013,0:00,7890,A
USGS,5082500,6,13,2013,0:00,7210,A
USGS,5082500,6,14,2013,0:00,6690,A
USGS,5082500,6,15,2013,0:00,6250,A
USGS,5082500,6,16,2013,0:00,5830,A
USGS,5082500,6,17,2013,0:00,5570,A
USGS,5082500,6,18,2013,0:00,5340,A
USGS,5082500,6,19,2013,0:00,5130,A
USGS,5082500,6,20,2013,0:00,4980,A
USGS,5082500,6,21,2013,0:00,4960,A
USGS,5082500,6,22,2013,0:00,5240,A
USGS,5082500,6,23,2013,0:00,6710,A
USGS,5082500,6,24,2013,0:00,8930,A
USGS,5082500,6,25,2013,0:00,10900,A
USGS,5082500,6,26,2013,0:00,13100,A
USGS,5082500,6,27,2013,0:00,16000,A
USGS,5082500,6,28,2013,0:00,18800,A
USGS,5082500,6,29,2013,0:00,21100,A
USGS,5082500,6,30,2013,0:00,22600,A
USGS,5082500,7,1,2013,0:00,23500,A
USGS,5082500,7,2,2013,0:00,23800,A
USGS,5082500,7,3,2013,0:00,23500,A
USGS,5082500,7,4,2013,0:00,22600,A
USGS,5082500,7,5,2013,0:00,20900,A
USGS,5082500,7,6,2013,0:00,18400,A
USGS,5082500,7,7,2013,0:00,15100,A
USGS,5082500,7,8,2013,0:00,11100,A
USGS,5082500,7,9,2013,0:00,8370,A
USGS,5082500,7,10,2013,0:00,7480,A
USGS,5082500,7,11,2013,0:00,6970,A
USGS,5082500,7,12,2013,0:00,6690,A
USGS,5082500,7,13,2013,0:00,6460,A
USGS,5082500,7,14,2013,0:00,6240,A
USGS,5082500,7,15,2013,0:00,6080,A
USGS,5082500,7,16,2013,0:00,5900,A
USGS,5082500,7,17,2013,0:00,6050,A
USGS,5082500,7,18,2013,0:00,6150,A
USGS,5082500,7,19,2013,0:00,6140,A
USGS,5082500,7,20,2013,0:00,5980,A
USGS,5082500,7,21,2013,0:00,5930,A
USGS,5082500,7,22,2013,0:00,5870,A
USGS,5082500,7,23,2013,0:00,5320,A
USGS,5082500,7,24,2013,0:00,4800,A
USGS,5082500,7,25,2013,0:00,4440,A
USGS,5082500,7,26,2013,0:00,4090,A
USGS,5082500,7,27,2013,0:00,3880,A
USGS,5082500,7,28,2013,0:00,3860,A
USGS,5082500,7,29,2013,0:00,3790,A
USGS,5082500,7,30,2013,0:00,3700,A
USGS,5082500,7,31,2013,0:00,3580,A
USGS,5082500,8,1,2013,0:00,3440,A
USGS,5082500,8,2,2013,0:00,3280,A
USGS,5082500,8,3,2013,0:00,3100,A
USGS,5082500,8,4,2013,0:00,2980,A
USGS,5082500,8,5,2013,0:00,2860,A
USGS,5082500,8,6,2013,0:00,2750,A
USGS,5082500,8,7,2013,0:00,2650,A
USGS,5082500,8,8,2013,0:00,2650,A
USGS,5082500,8,9,2013,0:00,2640,A
USGS,5082500,8,10,2013,0:00,2600,A
USGS,5082500,8,11,2013,0:00,2540,A
USGS,5082500,8,12,2013,0:00,2560,A
USGS,5082500,8,13,2013,0:00,2610,A
USGS,5082500,8,14,2013,0:00,2590,A
USGS,5082500,8,15,2013,0:00,2600,A
USGS,5082500,8,16,2013,0:00,2800,A
USGS,5082500,8,17,2013,0:00,2770,A
USGS,5082500,8,18,2013,0:00,2660,A
USGS,5082500,8,19,2013,0:00,2470,A
USGS,5082500,8,20,2013,0:00,2220,A
USGS,5082500,8,21,2013,0:00,2200,A
USGS,5082500,8,22,2013,0:00,2160,A
USGS,5082500,8,23,2013,0:00,2130,A
USGS,5082500,8,24,2013,0:00,2080,A
USGS,5082500,8,25,2013,0:00,1970,A
USGS,5082500,8,26,2013,0:00,1800,A
USGS,5082500,8,27,2013,0:00,1560,A
USGS,5082500,8,28,2013,0:00,1340,A
USGS,5082500,8,29,2013,0:00,1280,A
USGS,5082500,8,30,2013,0:00,1340,A
USGS,5082500,8,31,2013,0:00,1510,A
USGS,5082500,9,1,2013,0:00,1560,A
USGS,5082500,9,2,2013,0:00,1540,A
USGS,5082500,9,3,2013,0:00,1470,A
USGS,5082500,9,4,2013,0:00,1440,A
USGS,5082500,9,5,2013,0:00,1440,A
USGS,5082500,9,6,2013,0:00,1440,A
USGS,5082500,9,7,2013,0:00,1420,A
USGS,5082500,9,8,2013,0:00,1420,A
USGS,5082500,9,9,2013,0:00,1430,A
USGS,5082500,9,10,2013,0:00,1490,A
USGS,5082500,9,11,2013,0:00,1570,A
USGS,5082500,9,12,2013,0:00,1640,A
USGS,5082500,9,13,2013,0:00,1610,A
USGS,5082500,9,14,2013,0:00,1590,A
USGS,5082500,9,15,2013,0:00,1600,A
USGS,5082500,9,16,2013,0:00,1630,A
USGS,5082500,9,17,2013,0:00,1950,A
USGS,5082500,9,18,2013,0:00,2160,A
USGS,5082500,9,19,2013,0:00,2100,A
USGS,5082500,9,20,2013,0:00,2020,A
USGS,5082500,9,21,2013,0:00,1930,A
USGS,5082500,9,22,2013,0:00,1850,A
USGS,5082500,9,23,2013,0:00,1750,A
USGS,5082500,9,24,2013,0:00,1640,A
USGS,5082500,9,25,2013,0:00,1620,A
USGS,5082500,9,26,2013,0:00,1660,A
USGS,5082500,9,27,2013,0:00,1700,A
USGS,5082500,9,28,2013,0:00,1800,A
USGS,5082500,9,29,2013,0:00,1770,A
USGS,5082500,9,30,2013,0:00,1820,A
USGS,5082500,10,1,2013,0:00,2020,A
USGS,5082500,10,2,2013,0:00,1980,A
USGS,5082500,10,3,2013,0:00,1860,A
USGS,5082500,10,4,2013,0:00,1790,A
USGS,5082500,10,5,2013,0:00,1920,A
USGS,5082500,10,6,2013,0:00,1900,A
USGS,5082500,10,7,2013,0:00,1840,A
USGS,5082500,10,8,2013,0:00,1970,A
USGS,5082500,10,9,2013,0:00,2260,A
USGS,5082500,10,10,2013,0:00,2460,A
USGS,5082500,10,11,2013,0:00,2630,A
USGS,5082500,10,12,2013,0:00,2640,A
USGS,5082500,10,13,2013,0:00,2500,A
USGS,5082500,10,14,2013,0:00,2450,A
USGS,5082500,10,15,2013,0:00,2510,A
USGS,5082500,10,16,2013,0:00,2580,A
USGS,5082500,10,17,2013,0:00,3490,A
USGS,5082500,10,18,2013,0:00,5600,A
USGS,5082500,10,19,2013,0:00,7020,A
USGS,5082500,10,20,2013,0:00,7460,A
USGS,5082500,10,21,2013,0:00,7250,A
USGS,5082500,10,22,2013,0:00,6680,A
USGS,5082500,10,23,2013,0:00,6030,A
USGS,5082500,10,24,2013,0:00,5470,A
USGS,5082500,10,25,2013,0:00,4960,A
USGS,5082500,10,26,2013,0:00,4540,A
USGS,5082500,10,27,2013,0:00,4210,A
USGS,5082500,10,28,2013,0:00,3980,A
USGS,5082500,10,29,2013,0:00,3720,A
USGS,5082500,10,30,2013,0:00,3520,A
USGS,5082500,10,31,2013,0:00,3500,A
USGS,5082500,11,1,2013,0:00,3470,A
USGS,5082500,11,2,2013,0:00,3440,A
USGS,5082500,11,3,2013,0:00,3410,A
USGS,5082500,11,4,2013,0:00,3320,A
USGS,5082500,11,5,2013,0:00,3240,A
USGS,5082500,11,6,2013,0:00,3090,A
USGS,5082500,11,7,2013,0:00,2920,A
USGS,5082500,11,8,2013,0:00,2800,A
USGS,5082500,11,9,2013,0:00,2700,A
USGS,5082500,11,10,2013,0:00,2630,A
USGS,5082500,11,11,2013,0:00,2520,A
USGS,5082500,11,12,2013,0:00,2310,A
USGS,5082500,11,13,2013,0:00,2060,A
USGS,5082500,11,14,2013,0:00,2420,A
USGS,5082500,11,15,2013,0:00,2510,A
USGS,5082500,11,16,2013,0:00,2440,A
USGS,5082500,11,17,2013,0:00,2450,A
USGS,5082500,11,18,2013,0:00,2650,A
USGS,5082500,11,19,2013,0:00,2640,A
USGS,5082500,11,20,2013,0:00,2550,A
USGS,5082500,11,21,2013,0:00,1980,A:e
USGS,5082500,11,22,2013,0:00,1530,A:e
USGS,5082500,11,23,2013,0:00,1260,A:e
USGS,5082500,11,24,2013,0:00,1100,A:e
USGS,5082500,11,25,2013,0:00,1090,A:e
USGS,5082500,11,26,2013,0:00,1200,A:e
USGS,5082500,11,27,2013,0:00,1330,A:e
USGS,5082500,11,28,2013,0:00,1460,A:e
USGS,5082500,11,29,2013,0:00,1550,A:e
USGS,5082500,11,30,2013,0:00,1640,A:e
USGS,5082500,12,1,2013,0:00,1760,A:e
USGS,5082500,12,2,2013,0:00,1830,A:e
USGS,5082500,12,3,2013,0:00,1830,A:e
USGS,5082500,12,4,2013,0:00,1800,A:e
USGS,5082500,12,5,2013,0:00,1720,A:e
USGS,5082500,12,6,2013,0:00,1630,A:e
USGS,5082500,12,7,2013,0:00,1550,A:e
USGS,5082500,12,8,2013,0:00,1490,A:e
USGS,5082500,12,9,2013,0:00,1440,A:e
USGS,5082500,12,10,2013,0:00,1400,A:e
USGS,5082500,12,11,2013,0:00,1370,A:e
USGS,5082500,12,12,2013,0:00,1340,A:e
USGS,5082500,12,13,2013,0:00,1340,A:e
USGS,5082500,12,14,2013,0:00,1340,A:e
USGS,5082500,12,15,2013,0:00,1350,A:e
USGS,5082500,12,16,2013,0:00,1360,A:e
USGS,5082500,12,17,2013,0:00,1370,A:e
USGS,5082500,12,18,2013,0:00,1380,A:e
USGS,5082500,12,19,2013,0:00,1390,A:e
USGS,5082500,12,20,2013,0:00,1380,A:e
USGS,5082500,12,21,2013,0:00,1370,A:e
USGS,5082500,12,22,2013,0:00,1360,A:e
USGS,5082500,12,23,2013,0:00,1330,A:e
USGS,5082500,12,24,2013,0:00,1310,A:e
USGS,5082500,12,25,2013,0:00,1310,A:e
USGS,5082500,12,26,2013,0:00,1310,A:e
USGS,5082500,12,27,2013,0:00,1330,A:e
USGS,5082500,12,28,2013,0:00,1340,A:e
USGS,5082500,12,29,2013,0:00,1320,A:e
USGS,5082500,12,30,2013,0:00,1310,A:e
USGS,5082500,12,31,2013,0:00,1280,A:e
USGS,5082500,1,1,2014,0:00,1260,A:e
USGS,5082500,1,2,2014,0:00,1240,A:e
USGS,5082500,1,3,2014,0:00,1220,A:e
USGS,5082500,1,4,2014,0:00,1210,A:e
USGS,5082500,1,5,2014,0:00,1200,A:e
USGS,5082500,1,6,2014,0:00,1190,A:e
USGS,5082500,1,7,2014,0:00,1180,A:e
USGS,5082500,1,8,2014,0:00,1170,A:e
USGS,5082500,1,9,2014,0:00,1160,A:e
USGS,5082500,1,10,2014,0:00,1160,A:e
USGS,5082500,1,11,2014,0:00,1150,A:e
USGS,5082500,1,12,2014,0:00,1130,A:e
USGS,5082500,1,13,2014,0:00,1100,A:e
USGS,5082500,1,14,2014,0:00,1080,A:e
USGS,5082500,1,15,2014,0:00,1060,A:e
USGS,5082500,1,16,2014,0:00,1060,A:e
USGS,5082500,1,17,2014,0:00,1060,A:e
USGS,5082500,1,18,2014,0:00,1060,A:e
USGS,5082500,1,19,2014,0:00,1060,A:e
USGS,5082500,1,20,2014,0:00,1060,A:e
USGS,5082500,1,21,2014,0:00,1060,A:e
USGS,5082500,1,22,2014,0:00,1060,A:e
USGS,5082500,1,23,2014,0:00,1060,A:e
USGS,5082500,1,24,2014,0:00,1060,A:e
USGS,5082500,1,25,2014,0:00,1060,A:e
USGS,5082500,1,26,2014,0:00,1060,A:e
USGS,5082500,1,27,2014,0:00,1060,A:e
USGS,5082500,1,28,2014,0:00,1050,A:e
USGS,5082500,1,29,2014,0:00,1050,A:e
USGS,5082500,1,30,2014,0:00,1050,A:e
USGS,5082500,1,31,2014,0:00,1050,A:e
USGS,5082500,2,1,2014,0:00,1070,A:e
USGS,5082500,2,2,2014,0:00,1080,A:e
USGS,5082500,2,3,2014,0:00,1090,A:e
USGS,5082500,2,4,2014,0:00,1090,A:e
USGS,5082500,2,5,2014,0:00,1090,A:e
USGS,5082500,2,6,2014,0:00,1080,A:e
USGS,5082500,2,7,2014,0:00,1070,A:e
USGS,5082500,2,8,2014,0:00,1060,A:e
USGS,5082500,2,9,2014,0:00,1060,A:e
USGS,5082500,2,10,2014,0:00,1050,A:e
USGS,5082500,2,11,2014,0:00,1050,A:e
USGS,5082500,2,12,2014,0:00,1050,A:e
USGS,5082500,2,13,2014,0:00,1050,A:e
USGS,5082500,2,14,2014,0:00,1050,A:e
USGS,5082500,2,15,2014,0:00,1050,A:e
USGS,5082500,2,16,2014,0:00,1060,A:e
USGS,5082500,2,17,2014,0:00,1070,A:e
USGS,5082500,2,18,2014,0:00,1100,A:e
USGS,5082500,2,19,2014,0:00,1110,A:e
USGS,5082500,2,20,2014,0:00,1110,A:e
USGS,5082500,2,21,2014,0:00,1110,A:e
USGS,5082500,2,22,2014,0:00,1110,A:e
USGS,5082500,2,23,2014,0:00,1100,A:e
USGS,5082500,2,24,2014,0:00,1090,A:e
USGS,5082500,2,25,2014,0:00,1080,A:e
USGS,5082500,2,26,2014,0:00,1070,A:e
USGS,5082500,2,27,2014,0:00,1060,A:e
USGS,5082500,2,28,2014,0:00,1050,A:e
USGS,5082500,3,1,2014,0:00,1040,A:e
USGS,5082500,3,2,2014,0:00,1030,A:e
USGS,5082500,3,3,2014,0:00,1030,A:e
