Year,Month,Day,Average of 5 cm,Average of 10 cm,Average of 20 cm,Average of 30 cm,Average of 40 cm,Average of 50 cm,Average of 60 cm,Average of 80 cm,Average of 100 cm,Average of 125 cm,Average of 150 cm,Average of 175 cm,Average of 200 cm,Average of 225 cm
2020,8,7,25.08785714,24.19285714,22.67428571,21.81571429,21.13785714,20.71357143,20.22285714,19.24,18.33285714,17.08857143,15.88642857,14.76285714,13.53428571,12.48928571
2020,8,8,25.24458333,24.43291667,22.82291667,22.005,21.25875,20.79791667,20.29833333,19.32916667,18.40875,17.13583333,15.92583333,14.7825,13.635,12.58791667
2020,8,9,21.07083333,21.81791667,22.25375,22.13625,21.64541667,21.21958333,20.72416667,19.72583333,18.7925,17.50125,16.28291667,15.15166667,14.00541667,12.9775
2020,8,10,21.37708333,20.80708333,20.9275,21.02041667,20.94375,20.76083333,20.45,19.61833333,18.70958333,17.39291667,16.15291667,14.99708333,13.8975,12.87375
2020,8,11,23.18833333,22.32208333,20.94333333,20.53416667,20.28375,20.12791667,19.90791667,19.27708333,18.48875,17.2375,16.01333333,14.86208333,13.78125,12.7575
2020,8,12,24.75541667,24.21125,22.44708333,21.53416667,20.765,20.35583333,19.96708333,19.25375,18.51791667,17.355,16.16958333,15.05,13.93791667,12.9325
2020,8,13,26.12708333,24.9925,23.00666667,21.94541667,21.01625,20.4825,19.95166667,19.04291667,18.23625,17.08416667,15.94166667,14.83916667,13.73916667,12.74708333
2020,8,14,18.40958333,20.31583333,22.13125,22.44333333,22.0475,21.57416667,21.00916667,19.95833333,19.04208333,17.86208333,16.73791667,15.67166667,14.50833333,13.525
2020,8,15,21.24125,20.77,20.04333333,20.01791667,20.16375,20.18208333,20.04583333,19.38,18.49375,17.28375,16.10791667,15.005,13.975,12.9875
2020,8,16,21.84916667,21.82958333,21.35041667,20.96583333,20.55083333,20.29041667,20.01208333,19.41583333,18.69583333,17.58458333,16.42625,15.34,14.30041667,13.31708333
2020,8,17,21.77,21.8875,21.035,20.6825,20.36791667,20.13791667,19.85541667,19.2175,18.50375,17.44791667,16.33,15.24166667,14.25166667,13.26833333
2020,8,18,24.00208333,22.9975,21.52291667,20.89666667,20.37833333,20.07375,19.75166667,19.09833333,18.4075,17.39333333,16.31291667,15.26083333,14.24125,13.2775
2020,8,19,25.85708333,24.64333333,22.8425,21.72416667,20.805,20.30958333,19.83958333,19.05125,18.33083333,17.32875,16.27458333,15.25041667,14.23416667,13.27208333
2020,8,20,25.45708333,24.58375,23.27708333,22.36375,21.43541667,20.85083333,20.25791667,19.26666667,18.44041667,17.39833333,16.35125,15.3525,14.31916667,13.36625
2020,8,21,24.9375,24.685,23.62125,22.67958333,21.73916667,21.155,20.55291667,19.49708333,18.59125,17.46791667,16.4075,15.41416667,14.39125,13.4475
2020,8,22,25.12791667,24.80666667,23.57916667,22.73583333,21.8625,21.28875,20.67708333,19.56958333,18.6075,17.41458333,16.315,15.29833333,14.34208333,13.39458333
2020,8,23,23.17791667,23.23916667,23.03583333,22.64041667,22.02875,21.55166667,20.99833333,19.92833333,18.95541667,17.7225,16.60333333,15.59166667,14.58,13.64875
2020,8,24,24.40375,24.24458333,22.97958333,22.30625,21.67958333,21.26416667,20.78791667,19.81,18.86625,17.605,16.47125,15.43708333,14.44708333,13.51166667
2020,8,25,22.57916667,22.66041667,22.17291667,21.95916667,21.59875,21.26875,20.85041667,19.93708333,19.0325,17.78708333,16.65,15.60958333,14.5925,13.66958333
2020,8,26,22.21541667,22.51416667,22.50125,22.15916667,21.62083333,21.22583333,20.79208333,19.93375,19.07958333,17.8725,16.73875,15.70083333,14.65666667,13.72291667
2020,8,27,20.48083333,20.87875,21.02583333,21.08625,20.98791667,20.80333333,20.50958333,19.75166667,18.92625,17.74125,16.61666667,15.5775,14.53875,13.6075
2020,8,28,20.43833333,20.74458333,20.96291667,21.03291667,20.88208333,20.69083333,20.42625,19.7825,19.04166667,17.9125,16.80916667,15.76958333,14.74958333,13.81541667
2020,8,29,19.80708333,20.19666667,19.89291667,20.04541667,20.16208333,20.14708333,20.02958333,19.53833333,18.87208333,17.795,16.71458333,15.67125,14.71666667,13.775
2020,8,30,17.77333333,18.28875,19.16958333,19.64,19.82166667,19.80666667,19.71708333,19.33291667,18.78208333,17.81041667,16.77958333,15.78166667,14.74833333,13.825
2020,8,31,16.78416667,17.56291667,18.41625,18.97666667,19.34916667,19.45875,19.47666667,19.23625,18.76458333,17.87541667,16.88875,15.90166667,14.92541667,13.99375
2020,9,1,16.79916667,16.26083333,16.95125,17.72791667,18.34541667,18.6,18.74916667,18.69375,18.34833333,17.56791667,16.64916667,15.69833333,14.72708333,13.80875
2020,9,2,17.61625,17.10625,17.29458333,17.68875,18.085,18.29125,18.45666667,18.51875,18.29166667,17.63166667,16.78083333,15.86958333,14.92541667,14.01541667
2020,9,3,16.09208333,16.25875,16.85208333,17.43583333,17.86,18.03958333,18.1675,18.22125,18.05291667,17.50208333,16.72958333,15.86208333,14.94416667,14.04375
2020,9,4,17.02125,16.93916667,16.67,16.9825,17.38208333,17.61416667,17.81,17.95541667,17.84041667,17.3625,16.65958333,15.83916667,14.9925,14.105
2020,9,5,17.97458333,17.56125,16.93041667,17.0125,17.19583333,17.32291667,17.44791667,17.56416667,17.48958333,17.08958333,16.45166667,15.67625,14.87166667,14.0075
2020,9,6,17.97541667,17.71416667,17.52666667,17.57458333,17.53833333,17.51666667,17.51791667,17.51458333,17.425,17.06833333,16.49041667,15.77708333,14.96791667,14.13333333
2020,9,7,10.88691667,12.90958333,15.24708333,16.56208333,17.31166667,17.54541667,17.66875,17.67625,17.555,17.20666667,16.67,16.02541667,15.17166667,14.36208333
2020,9,8,8.305291667,10.449,12.7475,14.41416667,15.7475,16.345,16.79583333,17.15666667,17.14291667,16.82708333,16.31625,15.68625,14.90458333,14.11625
2020,9,9,10.51254167,11.23329167,12.19958333,13.4075,14.61125,15.26416667,15.845,16.50041667,16.69416667,16.51166667,16.04666667,15.435,14.73875,13.97208333
2020,9,10,14.35141667,13.57141667,13.01541667,13.52125,14.23041667,14.69916667,15.1875,15.87541667,16.20166667,16.18166667,15.80791667,15.23958333,14.59833333,13.85875
2020,9,11,13.92120833,14.01291667,13.9575,14.30083333,14.69583333,14.96625,15.28833333,15.82791667,16.16083333,16.2425,15.9625,15.465,14.82958333,14.11541667
2020,9,12,16.80541667,16.18958333,15.23875,14.92416667,14.86958333,14.95041667,15.11375,15.46916667,15.7375,15.84458333,15.63375,15.19,14.61791667,13.93166667
2020,9,13,14.34583333,14.78833333,15.3075,15.58458333,15.66041667,15.66625,15.69833333,15.82916667,15.975,16.04541667,15.86833333,15.47875,14.93291667,14.27541667
2020,9,14,13.75175,13.97083333,14.12916667,14.64,15.11083333,15.32625,15.49125,15.66083333,15.7425,15.74916667,15.57875,15.22833333,14.70333333,14.08458333
2020,9,15,15.9075,15.74291667,15.285,15.14375,15.11916667,15.16791667,15.26375,15.44125,15.54125,15.53166667,15.34791667,15.01375,14.53708333,13.94708333
2020,9,16,13.26129167,14.29875,15.09083333,15.52541667,15.68125,15.70208333,15.72375,15.77583333,15.82083333,15.79416667,15.61208333,15.28458333,14.83166667,14.26333333
2020,9,17,11.81283333,12.67166667,13.55291667,14.26375,14.84083333,15.0975,15.295,15.465,15.5075,15.45458333,15.27333333,14.96791667,14.50375,13.965
2020,9,18,13.584,13.07958333,12.96958333,13.54583333,14.14833333,14.46416667,14.73458333,15.03541667,15.14083333,15.095,14.90458333,14.57958333,14.23541667,13.71833333
2020,9,19,17.21041667,15.57666667,14.25333333,14.07208333,14.16875,14.31291667,14.50208333,14.80708333,14.9675,14.97875,14.80666667,14.49875,14.14958333,13.64833333
2020,9,20,18.945,17.38541667,15.80083333,15.19416667,14.82041667,14.71125,14.69041667,14.7875,14.90708333,14.94291667,14.8,14.52375,14.14875,13.665
2020,9,21,19.20875,17.93916667,16.695,16.19125,15.74541667,15.53458333,15.37916667,15.255,15.2425,15.22125,15.08541667,14.82041667,14.47875,14.00041667
2020,9,22,18.25416667,17.11416667,16.04583333,15.87833333,15.74833333,15.65625,15.55458333,15.37958333,15.2725,15.15958333,14.99875,14.72833333,14.44583333,13.99125
2020,9,23,15.845,15.86583333,15.96125,15.94916667,15.80791667,15.69125,15.58416667,15.41916667,15.3025,15.15416667,14.97583333,14.72875,14.335,13.90041667
2020,9,24,15.62041667,15.34916667,15.0025,15.095,15.19208333,15.21166667,15.19416667,15.07708333,14.94666667,14.75333333,14.54458333,14.27041667,13.95125,13.5325
2020,9,25,18.48875,17.62041667,16.53375,16.01458333,15.63916667,15.49333333,15.3925,15.27,15.15083333,14.94875,14.70958333,14.42,14.12666667,13.70541667
2020,9,26,17.31541667,16.28708333,15.81458333,15.8275,15.74791667,15.65,15.53291667,15.3225,15.15958333,14.93958333,14.69291667,14.41,14.09375,13.68125
2020,9,27,14.255,14.22583333,14.85875,15.3,15.51458333,15.53916667,15.51333333,15.37416667,15.20791667,14.95916667,14.69541667,14.40333333,14.08333333,13.68125
2020,9,28,11.91708333,12.49791667,13.63166667,14.415,14.95333333,15.15291667,15.27708333,15.30416667,15.20375,14.97333333,14.70958333,14.43125,14.035,13.6375
2020,9,29,13.90125,13.38208333,13.27541667,13.6725,14.14708333,14.41333333,14.63958333,14.84583333,14.83958333,14.65291667,14.38583333,14.07208333,13.775,13.375
2020,9,30,10.94583333,11.76833333,13.03291667,13.80875,14.33958333,14.56708333,14.77208333,15.005,15.07666667,14.9775,14.74833333,14.4575,14.11041667,13.71208333
2020,10,1,8.045875,9.009416667,10.97125,12.31,13.33833333,13.79125,14.15791667,14.53875,14.67916667,14.64583333,14.45416667,14.17958333,13.8225,13.42708333
2020,10,2,6.645958333,8.389791667,10.13083333,11.47916667,12.67833333,13.27708333,13.80625,14.42625,14.6925,14.74708333,14.58916667,14.32583333,14.03083333,13.64041667
2020,10,3,8.406041667,9.331166667,10.47041667,11.39416667,12.29125,12.80541667,13.32541667,14.06208333,14.46125,14.64708333,14.55416667,14.315,14.045,13.66
2020,10,4,8.388041667,8.582791667,9.280458333,10.42541667,11.56458333,12.17375,12.74458333,13.525,13.99041667,14.28541667,14.27125,14.07291667,13.83458333,13.47625
2020,10,5,13.31291667,12.0675,11.14375,11.18291667,11.55916667,11.9225,12.37708333,13.15666667,13.69416667,14.08583333,14.15041667,14.00708333,13.76208333,13.41375
2020,10,6,14.16291667,12.85916667,11.93916667,11.88625,12.01208333,12.17708333,12.42666667,12.97125,13.44208333,13.87583333,14.00125,13.90791667,13.70125,13.37541667
2020,10,7,11.57641667,12.10083333,12.51875,12.78958333,12.98583333,13.10416667,13.2675,13.6425,14.01041667,14.41041667,14.56916667,14.51791667,14.32625,14.0075
2020,10,8,10.98254167,10.74670833,10.865,11.42125,11.9625,12.24916667,12.51291667,12.91375,13.22875,13.56833333,13.72916667,13.69333333,13.58875,13.30458333
2020,10,9,13.240625,12.40875,11.90083333,11.94666667,12.14,12.31541667,12.54625,12.97125,13.30625,13.64125,13.8,13.78916667,13.67958333,13.40875
2020,10,10,9.71925,10.37545833,11.13208333,11.72541667,12.17791667,12.39125,12.6075,12.96958333,13.27208333,13.59541667,13.75625,13.73916667,13.68875,13.44458333
2020,10,11,15.03208333,13.545,11.92625,11.66291667,11.75291667,11.92958333,12.1625,12.57583333,12.89375,13.21333333,13.38041667,13.39166667,13.31458333,13.0925
2020,10,12,11.726375,11.74916667,12.04458333,12.30958333,12.43291667,12.48041667,12.56583333,12.8125,13.08041667,13.38916667,13.54875,13.55625,13.54416667,13.32583333
2020,10,13,10.17541667,10.451375,11.12958333,11.725,12.17,12.37166667,12.55625,12.83708333,13.065,13.33833333,13.49416667,13.50916667,13.49333333,13.2925
2020,10,14,6.562916667,8.030375,9.937083333,10.96291667,11.71083333,12.05416667,12.37375,12.79708333,13.08291667,13.36791667,13.53166667,13.58333333,13.45083333,13.26833333
2020,10,15,2.381541667,4.411583333,7.204375,9.071583333,10.585,11.26333333,11.82666667,12.48708333,12.85625,13.17291667,13.33,13.355,13.34416667,13.17333333
2020,10,16,1.742958333,3.507791667,6.003333333,7.836958333,9.474125,10.30416667,11.06541667,12.06291667,12.6275,13.05666667,13.24083333,13.26625,13.29166667,13.12
2020,10,17,2.342125,3.46875,5.231333333,6.795791667,8.329583333,9.187583333,10.03458333,11.24833333,12.00291667,12.60458333,12.86583333,12.91875,12.9475,12.7975
2020,10,18,0.58525,1.749833333,4.10225,5.984625,7.672291667,8.566083333,9.445,10.74541667,11.62791667,12.3975,12.76,12.87791667,12.87041667,12.73791667
2020,10,19,1.039208333,2.410875,4.308416667,5.865666667,7.397708333,8.277666667,9.181916667,10.57958333,11.56041667,12.46416667,12.91833333,13.0875,13.12458333,12.99916667
2020,10,20,0.3855,1.589208333,3.405833333,5.009333333,6.561041667,7.429958333,8.322083333,9.732083333,10.77291667,11.7925,12.34916667,12.58875,12.64916667,12.55791667
2020,10,21,1.217833333,2.423958333,3.983166667,5.234291667,6.526791667,7.311583333,8.157708333,9.563333333,10.64041667,11.74625,12.38333333,12.67875,12.80625,12.73625
2020,10,22,0.81825,1.977875,3.539041667,4.8525,6.151166667,6.913375,7.726083333,9.087083333,10.17333333,11.34125,12.05583333,12.4225,12.57708333,12.54125
2020,10,23,-0.884166667,1.052625,3.1775,4.712416667,6.105375,6.866125,7.669125,9.009083333,10.08958333,11.29,12.05708333,12.47166667,12.7,12.68375
2020,10,24,-2.358166667,-0.361791667,1.876833333,3.6345,5.247541667,6.114583333,6.998375,8.405833333,9.50225,10.72166667,11.52833333,11.9775,12.31333333,12.33375
2020,10,25,-1.427666667,0.029791667,1.763,3.29725,4.827291667,5.707333333,6.632625,8.134083333,9.302083333,10.58708333,11.4475,11.95708333,12.26375,12.32666667
2020,10,26,-2.991791667,-0.703583333,1.551416667,3.102458333,4.6015,5.453166667,6.358125,7.870125,9.072708333,10.41166667,11.31625,11.85583333,12.25041667,12.33375
2020,10,27,-2.891875,-1.322125,0.748208333,2.340208333,3.866958333,4.734458333,5.649208333,7.176,8.398833333,9.789583333,10.74916667,11.33291667,11.77541667,11.90708333
2020,10,28,1.725666667,1.127,1.400416667,2.678875,4.04975,4.878166667,5.781708333,7.315,8.565625,10.00416667,11.01333333,11.64708333,12.07625,12.22958333
2020,10,29,-1.175375,0.00975,1.26875,2.491958333,3.770625,4.546916667,5.400833333,6.899583333,8.155041667,9.631666667,10.68291667,11.36208333,11.83,12.02291667
2020,10,30,1.707625,1.063541667,1.352708333,2.359041667,3.496958333,4.215,5.019,6.450666667,7.681083333,9.163458333,10.24916667,10.9525,11.50708333,11.73125
2020,10,31,2.505875,2.28375,2.668416667,3.244916667,4.003875,4.55625,5.238458333,6.553083333,7.745458333,9.22875,10.34041667,11.09375,11.63541667,11.88833333
2020,11,1,-0.893875,0.119541667,1.599416667,2.804,3.889291667,4.479375,5.121916667,6.307125,7.405083333,8.840625,9.9575,10.71875,11.35583333,11.63708333
2020,11,2,4.638458333,2.820458333,2.180958333,2.700583333,3.578666667,4.186291667,4.875208333,6.097958333,7.166458333,8.546833333,9.643625,10.39708333,11.15,11.45375
2020,11,3,8.039125,6.21225,4.770166667,4.400958333,4.554333333,4.883083333,5.387833333,6.481375,7.530541667,8.902291667,9.998708333,10.77483333,11.50791667,11.82708333
2020,11,4,8.635375,6.386041667,5.015458333,4.807333333,4.9175,5.118208333,5.449625,6.28425,7.203458333,8.509541667,9.59175,10.36,11.16958333,11.52375
2020,11,5,8.075708333,7.003791667,6.359833333,6.069166667,5.924583333,5.969333333,6.156833333,6.789583333,7.582833333,8.795083333,9.857916667,10.66333333,11.35833333,11.73666667
2020,11,6,6.801875,6.60075,6.644083333,6.463083333,6.322458333,6.325666667,6.438541667,6.899416667,7.548375,8.631666667,9.635833333,10.42625,11.12708333,11.51125
2020,11,7,3.613708333,3.933208333,4.812208333,5.441833333,5.898458333,6.099875,6.308708333,6.749708333,7.301416667,8.252291667,9.192916667,9.96125,10.66583333,11.08333333
2020,11,8,13.38741667,10.712625,7.723625,6.509458333,6.046416667,6.067625,6.227875,6.705583333,7.247416667,8.120125,8.984625,9.711666667,10.43583333,10.85416667
2020,11,9,0.628125,2.948458333,6.225666667,7.35225,7.665375,7.647291667,7.64275,7.842375,8.265916667,9.068291667,9.874583333,10.57208333,11.24166667,11.66083333
2020,11,10,-4.003875,-0.468791667,2.50925,4.407375,5.85075,6.4295,6.885291667,7.423416667,7.835041667,8.523041667,9.249166667,9.8715,10.65166667,11.06
2020,11,11,-3.687166667,-1.055833333,1.31975,3.004041667,4.514833333,5.28075,5.992875,6.960708333,7.600333333,8.366458333,9.0775,9.70125,10.32958333,10.7525
2020,11,12,-4.796208333,-1.315666667,1.339958333,2.843083333,4.243,5.000291667,5.769458333,6.932958333,7.760166667,8.674541667,9.404166667,10.01416667,10.59041667,10.99875
2020,11,13,-3.768958333,-1.676916667,0.375833333,1.800333333,3.148458333,3.893875,4.662,5.886208333,6.806958333,7.836458333,8.61325,9.199625,9.875416667,10.28125
2020,11,14,1.58775,0.66075,0.750291667,1.856958333,3.032625,3.740708333,4.499083333,5.756958333,6.744083333,7.872083333,8.712041667,9.334166667,9.970833333,10.37
2020,11,15,-3.06275,-0.416291667,1.28575,2.398625,3.521375,4.181708333,4.91225,6.163666667,7.191375,8.401708333,9.304166667,9.977083333,10.55541667,10.95458333
2020,11,16,-5.745875,-1.77525,0.768916667,1.955291667,3.08325,3.719541667,4.418708333,5.639416667,6.663333333,7.904833333,8.844166667,9.5225,10.20375,10.6025
2020,11,17,-5.729875,-2.211958333,0.175041667,1.355958333,2.490666667,3.128208333,3.824583333,5.033291667,6.047958333,7.307333333,8.28125,8.981791667,9.729166667,10.14916667
2020,11,18,0.661833333,0.084125,0.27375,1.220333333,2.250791667,2.875583333,3.563333333,4.761875,5.788875,7.074666667,8.081875,8.822916667,9.535833333,9.971666667
2020,11,19,1.103041667,0.954375,0.831416667,1.664791667,2.610583333,3.203375,3.867291667,5.052791667,6.08125,7.386791667,8.420833333,9.200416667,9.869166667,10.31375
2020,11,20,-2.192791667,-0.382541667,0.650958333,1.518625,2.443375,3.004583333,3.642166667,4.791291667,5.808958333,7.120791667,8.171208333,8.965,9.670833333,10.13
2020,11,21,-1.706541667,-0.969333333,0.208375,1.100916667,2.006458333,2.547,3.155208333,4.262416667,5.25775,6.557041667,7.61775,8.416166667,9.193333333,9.673333333
2020,11,22,-1.421791667,-0.228083333,0.767166667,1.611333333,2.492416667,3.01925,3.615375,4.704583333,5.681666667,6.974291667,8.038458333,8.863125,9.615833333,10.10166667
2020,11,23,-2.668375,-1.149666667,0.41675,1.332291667,2.235458333,2.76075,3.349,4.4165,5.372958333,6.648125,7.70875,8.523583333,9.346666667,9.848333333
2020,11,24,0.618208333,0.468291667,0.544666667,1.279291667,2.12175,2.644291667,3.233291667,4.296208333,5.253083333,6.528375,7.599083333,8.444708333,9.20625,9.72375
2020,11,25,-2.278125,-0.769291667,0.456625,1.238166667,2.075791667,2.583208333,3.156125,4.203083333,5.149208333,6.414333333,7.482166667,8.32275,9.121666667,9.64875
2020,11,26,0.398083333,0.147041667,0.400833333,1.114291667,1.909416667,2.401416667,2.955333333,3.973958333,4.900958333,6.1495,7.209916667,8.037125,8.899666667,9.43
2020,11,27,-1.7285,-0.529291667,0.583,1.335958333,2.13575,2.616083333,3.160458333,4.166375,5.081541667,6.323666667,7.384791667,8.222416667,9.068208333,9.611666667
2020,11,28,0.576458333,0.108375,0.409583333,1.104583333,1.874583333,2.345541667,2.88025,3.864333333,4.761375,5.98625,7.032958333,7.858208333,8.760833333,9.308958333
2020,11,29,-2.275916667,-0.130166667,1.149125,1.848958333,2.614208333,3.079458333,3.608666667,4.594375,5.494666667,6.728583333,7.781458333,8.638791667,9.424583333,9.98
2020,11,30,-4.877,-2.455583333,-0.193166667,0.8085,1.648625,2.117458333,2.644958333,3.60725,4.484458333,5.691291667,6.731958333,7.557,8.469708333,9.040041667
2020,12,1,-2.809875,-1.495666667,-0.059208333,0.8585,1.688291667,2.1685,2.6995,3.671875,4.555416667,5.755958333,6.793375,7.634625,8.500333333,9.072375
2020,12,2,-1.097791667,-0.407166667,0.362,1.087666667,1.879583333,2.359333333,2.892625,3.874916667,4.760125,5.955541667,6.987333333,7.834,8.688333333,9.265833333
2020,12,3,-1.412083333,-0.496083333,0.420333333,1.144583333,1.914458333,2.377958333,2.89575,3.872166667,4.739625,5.922791667,6.934583333,7.752458333,8.694166667,9.269333333
2020,12,4,-2.22525,-0.702458333,0.460666667,1.188833333,1.945541667,2.394625,2.897458333,3.858458333,4.720875,5.8935,6.899291667,7.708833333,8.697208333,9.268583333
2020,12,5,-1.866541667,-0.617583333,0.331125,1.053458333,1.804208333,2.259333333,2.76725,3.728625,4.597666667,5.782958333,6.804,7.654333333,8.51825,9.106708333
2020,12,6,-1.907833333,-0.574958333,0.421708333,1.108583333,1.84125,2.280791667,2.775625,3.725458333,4.583708333,5.753708333,6.766875,7.593625,8.528541667,9.116333333
